head,winner,loser,subject_id,center,left,right,validation
58,9,40,ot2odwhhnq,materials/imgs/D9.png,materials/imgs/D64.png,materials/imgs/D111.png,random
17,28,37,ot2odwhhnq,materials/imgs/D22.png,materials/imgs/D56.png,materials/imgs/D4.png,random
56,52,1,ot2odwhhnq,materials/imgs/D85.png,materials/imgs/D81.png,materials/imgs/D1.png,random
50,50,13,ot2odwhhnq,materials/imgs/D8.png,materials/imgs/D18.png,materials/imgs/D8.png,check
42,19,56,ot2odwhhnq,materials/imgs/D66.png,materials/imgs/D85.png,materials/imgs/D25.png,validation
54,50,18,ot2odwhhnq,materials/imgs/D83.png,materials/imgs/D24.png,materials/imgs/D8.png,validation
52,42,20,p0xgkwosr3,materials/imgs/D81.png,materials/imgs/D66.png,materials/imgs/D26.png,random
11,7,1,p0xgkwosr3,materials/imgs/D16.png,materials/imgs/D106.png,materials/imgs/D1.png,random
35,10,53,p0xgkwosr3,materials/imgs/D53.png,materials/imgs/D82.png,materials/imgs/D14.png,random
30,51,32,p0xgkwosr3,materials/imgs/D47.png,materials/imgs/D49.png,materials/imgs/D80.png,random
51,13,50,p0xgkwosr3,materials/imgs/D80.png,materials/imgs/D8.png,materials/imgs/D18.png,random
12,5,29,p0xgkwosr3,materials/imgs/D17.png,materials/imgs/D104.png,materials/imgs/D46.png,random
48,33,30,p0xgkwosr3,materials/imgs/D78.png,materials/imgs/D51.png,materials/imgs/D47.png,random
22,12,16,p0xgkwosr3,materials/imgs/D3.png,materials/imgs/D21.png,materials/imgs/D17.png,random
52,38,40,p0xgkwosr3,materials/imgs/D81.png,materials/imgs/D57.png,materials/imgs/D64.png,random
58,14,41,p0xgkwosr3,materials/imgs/D9.png,materials/imgs/D19.png,materials/imgs/D65.png,random
34,47,6,p0xgkwosr3,materials/imgs/D52.png,materials/imgs/D77.png,materials/imgs/D105.png,random
14,4,32,p0xgkwosr3,materials/imgs/D19.png,materials/imgs/D49.png,materials/imgs/D103.png,random
29,5,10,p0xgkwosr3,materials/imgs/D46.png,materials/imgs/D104.png,materials/imgs/D14.png,random
62,15,42,p0xgkwosr3,materials/imgs/D96.png,materials/imgs/D66.png,materials/imgs/D20.png,random
24,26,42,p0xgkwosr3,materials/imgs/D34.png,materials/imgs/D66.png,materials/imgs/D36.png,random
8,25,1,p0xgkwosr3,materials/imgs/D11.png,materials/imgs/D35.png,materials/imgs/D1.png,random
41,22,38,p0xgkwosr3,materials/imgs/D65.png,materials/imgs/D3.png,materials/imgs/D57.png,random
29,29,20,p0xgkwosr3,materials/imgs/D46.png,materials/imgs/D46.png,materials/imgs/D26.png,check
3,9,23,p0xgkwosr3,materials/imgs/D102.png,materials/imgs/D32.png,materials/imgs/D111.png,validation
52,18,6,p0xgkwosr3,materials/imgs/D81.png,materials/imgs/D105.png,materials/imgs/D24.png,validation
28,38,36,p0xgkwosr3,materials/imgs/D4.png,materials/imgs/D55.png,materials/imgs/D57.png,random
18,27,14,p0xgkwosr3,materials/imgs/D24.png,materials/imgs/D19.png,materials/imgs/D37.png,random
18,48,3,p0xgkwosr3,materials/imgs/D24.png,materials/imgs/D102.png,materials/imgs/D78.png,random
8,43,35,p0xgkwosr3,materials/imgs/D11.png,materials/imgs/D68.png,materials/imgs/D53.png,random
49,58,1,p0xgkwosr3,materials/imgs/D79.png,materials/imgs/D1.png,materials/imgs/D9.png,random
17,59,57,p0xgkwosr3,materials/imgs/D22.png,materials/imgs/D87.png,materials/imgs/D92.png,random
34,55,31,p0xgkwosr3,materials/imgs/D52.png,materials/imgs/D84.png,materials/imgs/D48.png,random
29,29,20,p0xgkwosr3,materials/imgs/D46.png,materials/imgs/D46.png,materials/imgs/D26.png,check
11,34,19,p0xgkwosr3,materials/imgs/D16.png,materials/imgs/D52.png,materials/imgs/D25.png,validation
35,47,45,p0xgkwosr3,materials/imgs/D53.png,materials/imgs/D77.png,materials/imgs/D75.png,validation
45,42,53,p0xgkwosr3,materials/imgs/D75.png,materials/imgs/D66.png,materials/imgs/D82.png,random
59,51,6,p0xgkwosr3,materials/imgs/D92.png,materials/imgs/D80.png,materials/imgs/D105.png,random
56,34,58,p0xgkwosr3,materials/imgs/D85.png,materials/imgs/D9.png,materials/imgs/D52.png,random
3,16,20,p0xgkwosr3,materials/imgs/D102.png,materials/imgs/D26.png,materials/imgs/D21.png,random
7,23,29,p0xgkwosr3,materials/imgs/D106.png,materials/imgs/D46.png,materials/imgs/D32.png,random
38,51,24,p0xgkwosr3,materials/imgs/D57.png,materials/imgs/D80.png,materials/imgs/D34.png,random
22,18,40,p0xgkwosr3,materials/imgs/D3.png,materials/imgs/D24.png,materials/imgs/D64.png,random
29,29,20,p0xgkwosr3,materials/imgs/D46.png,materials/imgs/D46.png,materials/imgs/D26.png,check
50,2,34,p0xgkwosr3,materials/imgs/D8.png,materials/imgs/D101.png,materials/imgs/D52.png,validation
26,32,30,p0xgkwosr3,materials/imgs/D36.png,materials/imgs/D47.png,materials/imgs/D49.png,validation
6,10,34,p0xgkwosr3,materials/imgs/D105.png,materials/imgs/D14.png,materials/imgs/D52.png,random
33,25,26,p0xgkwosr3,materials/imgs/D51.png,materials/imgs/D36.png,materials/imgs/D35.png,random
58,14,34,p0xgkwosr3,materials/imgs/D9.png,materials/imgs/D52.png,materials/imgs/D19.png,random
58,38,36,p0xgkwosr3,materials/imgs/D9.png,materials/imgs/D57.png,materials/imgs/D55.png,random
61,40,28,p0xgkwosr3,materials/imgs/D95.png,materials/imgs/D4.png,materials/imgs/D64.png,random
42,54,50,p0xgkwosr3,materials/imgs/D66.png,materials/imgs/D8.png,materials/imgs/D83.png,random
18,53,54,p0xgkwosr3,materials/imgs/D24.png,materials/imgs/D82.png,materials/imgs/D83.png,random
7,7,2,p0xgkwosr3,materials/imgs/D106.png,materials/imgs/D106.png,materials/imgs/D101.png,check
45,62,28,p0xgkwosr3,materials/imgs/D75.png,materials/imgs/D96.png,materials/imgs/D4.png,validation
52,6,18,p0xgkwosr3,materials/imgs/D81.png,materials/imgs/D105.png,materials/imgs/D24.png,validation
27,54,50,p0xgkwosr3,materials/imgs/D37.png,materials/imgs/D8.png,materials/imgs/D83.png,random
60,41,53,p0xgkwosr3,materials/imgs/D94.png,materials/imgs/D65.png,materials/imgs/D82.png,random
49,16,12,p0xgkwosr3,materials/imgs/D79.png,materials/imgs/D17.png,materials/imgs/D21.png,random
57,54,26,p0xgkwosr3,materials/imgs/D87.png,materials/imgs/D83.png,materials/imgs/D36.png,random
53,23,7,p0xgkwosr3,materials/imgs/D82.png,materials/imgs/D32.png,materials/imgs/D106.png,random
5,11,25,p0xgkwosr3,materials/imgs/D104.png,materials/imgs/D35.png,materials/imgs/D16.png,random
62,60,34,p0xgkwosr3,materials/imgs/D96.png,materials/imgs/D52.png,materials/imgs/D94.png,random
50,50,13,p0xgkwosr3,materials/imgs/D8.png,materials/imgs/D18.png,materials/imgs/D8.png,check
13,23,38,p0xgkwosr3,materials/imgs/D18.png,materials/imgs/D32.png,materials/imgs/D57.png,validation
23,43,62,p0xgkwosr3,materials/imgs/D32.png,materials/imgs/D68.png,materials/imgs/D96.png,validation
57,34,54,p0xgkwosr3,materials/imgs/D87.png,materials/imgs/D83.png,materials/imgs/D52.png,random
11,26,28,p0xgkwosr3,materials/imgs/D16.png,materials/imgs/D36.png,materials/imgs/D4.png,random
8,37,53,p0xgkwosr3,materials/imgs/D11.png,materials/imgs/D56.png,materials/imgs/D82.png,random
62,9,24,p0xgkwosr3,materials/imgs/D96.png,materials/imgs/D34.png,materials/imgs/D111.png,random
31,6,42,p0xgkwosr3,materials/imgs/D48.png,materials/imgs/D66.png,materials/imgs/D105.png,random
4,15,50,p0xgkwosr3,materials/imgs/D103.png,materials/imgs/D8.png,materials/imgs/D20.png,random
62,52,22,p0xgkwosr3,materials/imgs/D96.png,materials/imgs/D3.png,materials/imgs/D81.png,random
2,2,7,p0xgkwosr3,materials/imgs/D101.png,materials/imgs/D106.png,materials/imgs/D101.png,check
13,23,38,p0xgkwosr3,materials/imgs/D18.png,materials/imgs/D32.png,materials/imgs/D57.png,validation
34,58,14,p0xgkwosr3,materials/imgs/D52.png,materials/imgs/D9.png,materials/imgs/D19.png,validation
16,41,62,p0xgkwosr3,materials/imgs/D21.png,materials/imgs/D96.png,materials/imgs/D65.png,random
13,4,10,p0xgkwosr3,materials/imgs/D18.png,materials/imgs/D14.png,materials/imgs/D103.png,random
58,51,3,p0xgkwosr3,materials/imgs/D9.png,materials/imgs/D80.png,materials/imgs/D102.png,random
25,12,31,p0xgkwosr3,materials/imgs/D35.png,materials/imgs/D17.png,materials/imgs/D48.png,random
49,24,19,p0xgkwosr3,materials/imgs/D79.png,materials/imgs/D34.png,materials/imgs/D25.png,random
6,7,16,p0xgkwosr3,materials/imgs/D105.png,materials/imgs/D21.png,materials/imgs/D106.png,random
30,57,49,p0xgkwosr3,materials/imgs/D47.png,materials/imgs/D79.png,materials/imgs/D87.png,random
46,46,48,p0xgkwosr3,materials/imgs/D76.png,materials/imgs/D76.png,materials/imgs/D78.png,check
46,54,39,p0xgkwosr3,materials/imgs/D76.png,materials/imgs/D83.png,materials/imgs/D6.png,validation
49,33,40,p0xgkwosr3,materials/imgs/D79.png,materials/imgs/D51.png,materials/imgs/D64.png,validation
47,17,13,p0xgkwosr3,materials/imgs/D77.png,materials/imgs/D22.png,materials/imgs/D18.png,random
38,10,41,p0xgkwosr3,materials/imgs/D57.png,materials/imgs/D14.png,materials/imgs/D65.png,random
31,8,55,p0xgkwosr3,materials/imgs/D48.png,materials/imgs/D84.png,materials/imgs/D11.png,random
40,48,31,p0xgkwosr3,materials/imgs/D64.png,materials/imgs/D48.png,materials/imgs/D78.png,random
54,34,44,p0xgkwosr3,materials/imgs/D83.png,materials/imgs/D74.png,materials/imgs/D52.png,random
11,34,25,p0xgkwosr3,materials/imgs/D16.png,materials/imgs/D52.png,materials/imgs/D35.png,random
45,17,59,p0xgkwosr3,materials/imgs/D75.png,materials/imgs/D92.png,materials/imgs/D22.png,random
13,13,50,p0xgkwosr3,materials/imgs/D18.png,materials/imgs/D8.png,materials/imgs/D18.png,check
56,39,9,p0xgkwosr3,materials/imgs/D85.png,materials/imgs/D6.png,materials/imgs/D111.png,validation
6,7,34,p0xgkwosr3,materials/imgs/D105.png,materials/imgs/D106.png,materials/imgs/D52.png,validation
19,5,37,p0xgkwosr3,materials/imgs/D25.png,materials/imgs/D56.png,materials/imgs/D104.png,random
54,34,22,p0xgkwosr3,materials/imgs/D83.png,materials/imgs/D3.png,materials/imgs/D52.png,random
41,11,50,p0xgkwosr3,materials/imgs/D65.png,materials/imgs/D8.png,materials/imgs/D16.png,random
25,13,30,p0xgkwosr3,materials/imgs/D35.png,materials/imgs/D47.png,materials/imgs/D18.png,random
34,16,20,p0xgkwosr3,materials/imgs/D52.png,materials/imgs/D26.png,materials/imgs/D21.png,random
14,24,45,p0xgkwosr3,materials/imgs/D19.png,materials/imgs/D34.png,materials/imgs/D75.png,random
7,57,45,p0xgkwosr3,materials/imgs/D106.png,materials/imgs/D87.png,materials/imgs/D75.png,random
48,48,46,p0xgkwosr3,materials/imgs/D78.png,materials/imgs/D76.png,materials/imgs/D78.png,check
37,6,19,p0xgkwosr3,materials/imgs/D56.png,materials/imgs/D25.png,materials/imgs/D105.png,validation
23,43,62,p0xgkwosr3,materials/imgs/D32.png,materials/imgs/D68.png,materials/imgs/D96.png,validation
17,22,6,p0xgkwosr3,materials/imgs/D22.png,materials/imgs/D105.png,materials/imgs/D3.png,random
12,18,23,p0xgkwosr3,materials/imgs/D17.png,materials/imgs/D24.png,materials/imgs/D32.png,random
37,2,21,p0xgkwosr3,materials/imgs/D56.png,materials/imgs/D29.png,materials/imgs/D101.png,random
18,57,4,p0xgkwosr3,materials/imgs/D24.png,materials/imgs/D87.png,materials/imgs/D103.png,random
46,58,40,p0xgkwosr3,materials/imgs/D76.png,materials/imgs/D9.png,materials/imgs/D64.png,random
53,2,54,p0xgkwosr3,materials/imgs/D82.png,materials/imgs/D101.png,materials/imgs/D83.png,random
1,41,58,p0xgkwosr3,materials/imgs/D1.png,materials/imgs/D9.png,materials/imgs/D65.png,random
46,46,48,p0xgkwosr3,materials/imgs/D76.png,materials/imgs/D76.png,materials/imgs/D78.png,check
37,6,19,p0xgkwosr3,materials/imgs/D56.png,materials/imgs/D25.png,materials/imgs/D105.png,validation
32,2,50,p0xgkwosr3,materials/imgs/D49.png,materials/imgs/D8.png,materials/imgs/D101.png,validation
32,16,61,p0xgkwosr3,materials/imgs/D49.png,materials/imgs/D95.png,materials/imgs/D21.png,random
49,6,12,p0xgkwosr3,materials/imgs/D79.png,materials/imgs/D105.png,materials/imgs/D17.png,random
25,30,29,p0xgkwosr3,materials/imgs/D35.png,materials/imgs/D47.png,materials/imgs/D46.png,random
2,29,60,p0xgkwosr3,materials/imgs/D101.png,materials/imgs/D94.png,materials/imgs/D46.png,random
62,61,1,p0xgkwosr3,materials/imgs/D96.png,materials/imgs/D1.png,materials/imgs/D95.png,random
19,54,29,p0xgkwosr3,materials/imgs/D25.png,materials/imgs/D83.png,materials/imgs/D46.png,random
44,34,11,p0xgkwosr3,materials/imgs/D74.png,materials/imgs/D52.png,materials/imgs/D16.png,random
50,50,13,p0xgkwosr3,materials/imgs/D8.png,materials/imgs/D18.png,materials/imgs/D8.png,check
38,28,9,p0xgkwosr3,materials/imgs/D57.png,materials/imgs/D111.png,materials/imgs/D4.png,validation
47,41,3,p0xgkwosr3,materials/imgs/D77.png,materials/imgs/D102.png,materials/imgs/D65.png,validation
7,55,40,p0xgkwosr3,materials/imgs/D106.png,materials/imgs/D84.png,materials/imgs/D64.png,random
37,52,55,p0xgkwosr3,materials/imgs/D56.png,materials/imgs/D84.png,materials/imgs/D81.png,random
14,7,47,p0xgkwosr3,materials/imgs/D19.png,materials/imgs/D106.png,materials/imgs/D77.png,random
24,18,29,p0xgkwosr3,materials/imgs/D34.png,materials/imgs/D24.png,materials/imgs/D46.png,random
18,49,2,p0xgkwosr3,materials/imgs/D24.png,materials/imgs/D79.png,materials/imgs/D101.png,random
16,6,31,p0xgkwosr3,materials/imgs/D21.png,materials/imgs/D48.png,materials/imgs/D105.png,random
15,2,55,p0xgkwosr3,materials/imgs/D20.png,materials/imgs/D101.png,materials/imgs/D84.png,random
40,40,35,p0xgkwosr3,materials/imgs/D64.png,materials/imgs/D64.png,materials/imgs/D53.png,check
17,28,19,p0xgkwosr3,materials/imgs/D22.png,materials/imgs/D4.png,materials/imgs/D25.png,validation
42,56,19,p0xgkwosr3,materials/imgs/D66.png,materials/imgs/D85.png,materials/imgs/D25.png,validation
22,58,40,p0xgkwosr3,materials/imgs/D3.png,materials/imgs/D9.png,materials/imgs/D64.png,random
45,25,49,p0xgkwosr3,materials/imgs/D75.png,materials/imgs/D79.png,materials/imgs/D35.png,random
7,58,37,p0xgkwosr3,materials/imgs/D106.png,materials/imgs/D9.png,materials/imgs/D56.png,random
12,7,46,p0xgkwosr3,materials/imgs/D17.png,materials/imgs/D76.png,materials/imgs/D106.png,random
6,56,22,p0xgkwosr3,materials/imgs/D105.png,materials/imgs/D85.png,materials/imgs/D3.png,random
14,1,46,p0xgkwosr3,materials/imgs/D19.png,materials/imgs/D76.png,materials/imgs/D1.png,random
58,10,15,p0xgkwosr3,materials/imgs/D9.png,materials/imgs/D20.png,materials/imgs/D14.png,random
48,48,46,p0xgkwosr3,materials/imgs/D78.png,materials/imgs/D76.png,materials/imgs/D78.png,check
61,28,26,p0xgkwosr3,materials/imgs/D95.png,materials/imgs/D36.png,materials/imgs/D4.png,validation
17,28,19,p0xgkwosr3,materials/imgs/D22.png,materials/imgs/D4.png,materials/imgs/D25.png,validation
3,56,11,p0xgkwosr3,materials/imgs/D102.png,materials/imgs/D16.png,materials/imgs/D85.png,random
10,4,29,p0xgkwosr3,materials/imgs/D14.png,materials/imgs/D103.png,materials/imgs/D46.png,random
46,29,36,p0xgkwosr3,materials/imgs/D76.png,materials/imgs/D55.png,materials/imgs/D46.png,random
32,10,19,p0xgkwosr3,materials/imgs/D49.png,materials/imgs/D25.png,materials/imgs/D14.png,random
47,10,51,p0xgkwosr3,materials/imgs/D77.png,materials/imgs/D14.png,materials/imgs/D80.png,random
12,34,19,p0xgkwosr3,materials/imgs/D17.png,materials/imgs/D25.png,materials/imgs/D52.png,random
46,22,15,p0xgkwosr3,materials/imgs/D76.png,materials/imgs/D20.png,materials/imgs/D3.png,random
2,2,7,p0xgkwosr3,materials/imgs/D101.png,materials/imgs/D106.png,materials/imgs/D101.png,check
40,52,39,p0xgkwosr3,materials/imgs/D64.png,materials/imgs/D6.png,materials/imgs/D81.png,validation
59,47,37,p0xgkwosr3,materials/imgs/D92.png,materials/imgs/D56.png,materials/imgs/D77.png,validation
24,43,36,p0xgkwosr3,materials/imgs/D34.png,materials/imgs/D68.png,materials/imgs/D55.png,random
45,13,51,p0xgkwosr3,materials/imgs/D75.png,materials/imgs/D80.png,materials/imgs/D18.png,random
45,13,26,p0xgkwosr3,materials/imgs/D75.png,materials/imgs/D18.png,materials/imgs/D36.png,random
1,19,59,p0xgkwosr3,materials/imgs/D1.png,materials/imgs/D92.png,materials/imgs/D25.png,random
51,60,53,p0xgkwosr3,materials/imgs/D80.png,materials/imgs/D82.png,materials/imgs/D94.png,random
10,48,57,p0xgkwosr3,materials/imgs/D14.png,materials/imgs/D78.png,materials/imgs/D87.png,random
61,37,21,p0xgkwosr3,materials/imgs/D95.png,materials/imgs/D56.png,materials/imgs/D29.png,random
48,48,46,p0xgkwosr3,materials/imgs/D78.png,materials/imgs/D76.png,materials/imgs/D78.png,check
9,53,61,p0xgkwosr3,materials/imgs/D111.png,materials/imgs/D82.png,materials/imgs/D95.png,validation
47,41,3,p0xgkwosr3,materials/imgs/D77.png,materials/imgs/D102.png,materials/imgs/D65.png,validation
39,16,29,p0xgkwosr3,materials/imgs/D6.png,materials/imgs/D21.png,materials/imgs/D46.png,random
26,4,1,p0xgkwosr3,materials/imgs/D36.png,materials/imgs/D103.png,materials/imgs/D1.png,random
26,28,31,p0xgkwosr3,materials/imgs/D36.png,materials/imgs/D48.png,materials/imgs/D4.png,random
33,23,2,p0xgkwosr3,materials/imgs/D51.png,materials/imgs/D32.png,materials/imgs/D101.png,random
6,19,13,p0xgkwosr3,materials/imgs/D105.png,materials/imgs/D18.png,materials/imgs/D25.png,random
50,33,26,p0xgkwosr3,materials/imgs/D8.png,materials/imgs/D51.png,materials/imgs/D36.png,random
34,25,5,p0xgkwosr3,materials/imgs/D52.png,materials/imgs/D104.png,materials/imgs/D35.png,random
13,13,50,p0xgkwosr3,materials/imgs/D18.png,materials/imgs/D8.png,materials/imgs/D18.png,check
54,18,50,p0xgkwosr3,materials/imgs/D83.png,materials/imgs/D24.png,materials/imgs/D8.png,validation
25,18,54,p0xgkwosr3,materials/imgs/D35.png,materials/imgs/D83.png,materials/imgs/D24.png,validation
54,5,61,p0xgkwosr3,materials/imgs/D83.png,materials/imgs/D95.png,materials/imgs/D104.png,random
6,15,29,p0xgkwosr3,materials/imgs/D105.png,materials/imgs/D20.png,materials/imgs/D46.png,random
21,58,53,p0xgkwosr3,materials/imgs/D29.png,materials/imgs/D82.png,materials/imgs/D9.png,random
40,37,54,p0xgkwosr3,materials/imgs/D64.png,materials/imgs/D83.png,materials/imgs/D56.png,random
44,17,7,p0xgkwosr3,materials/imgs/D74.png,materials/imgs/D106.png,materials/imgs/D22.png,random
37,28,39,p0xgkwosr3,materials/imgs/D56.png,materials/imgs/D6.png,materials/imgs/D4.png,random
62,49,38,p0xgkwosr3,materials/imgs/D96.png,materials/imgs/D57.png,materials/imgs/D79.png,random
40,40,35,p0xgkwosr3,materials/imgs/D64.png,materials/imgs/D64.png,materials/imgs/D53.png,check
41,11,28,p0xgkwosr3,materials/imgs/D65.png,materials/imgs/D4.png,materials/imgs/D16.png,validation
4,7,46,p0xgkwosr3,materials/imgs/D103.png,materials/imgs/D76.png,materials/imgs/D106.png,validation
33,22,57,p0xgkwosr3,materials/imgs/D51.png,materials/imgs/D87.png,materials/imgs/D3.png,random
8,6,51,p0xgkwosr3,materials/imgs/D11.png,materials/imgs/D80.png,materials/imgs/D105.png,random
25,58,47,p0xgkwosr3,materials/imgs/D35.png,materials/imgs/D77.png,materials/imgs/D9.png,random
34,20,44,p0xgkwosr3,materials/imgs/D52.png,materials/imgs/D26.png,materials/imgs/D74.png,random
7,23,44,p0xgkwosr3,materials/imgs/D106.png,materials/imgs/D32.png,materials/imgs/D74.png,random
10,49,25,p0xgkwosr3,materials/imgs/D14.png,materials/imgs/D79.png,materials/imgs/D35.png,random
53,58,21,p0xgkwosr3,materials/imgs/D82.png,materials/imgs/D9.png,materials/imgs/D29.png,random
29,29,20,p0xgkwosr3,materials/imgs/D46.png,materials/imgs/D46.png,materials/imgs/D26.png,check
39,46,20,p0xgkwosr3,materials/imgs/D6.png,materials/imgs/D26.png,materials/imgs/D76.png,validation
8,54,31,p0xgkwosr3,materials/imgs/D11.png,materials/imgs/D83.png,materials/imgs/D48.png,validation
28,10,32,p0xgkwosr3,materials/imgs/D4.png,materials/imgs/D49.png,materials/imgs/D14.png,random
27,57,47,p0xgkwosr3,materials/imgs/D37.png,materials/imgs/D77.png,materials/imgs/D87.png,random
29,43,38,p0xgkwosr3,materials/imgs/D46.png,materials/imgs/D68.png,materials/imgs/D57.png,random
47,54,58,p0xgkwosr3,materials/imgs/D77.png,materials/imgs/D9.png,materials/imgs/D83.png,random
42,14,48,p0xgkwosr3,materials/imgs/D66.png,materials/imgs/D19.png,materials/imgs/D78.png,random
40,46,24,p0xgkwosr3,materials/imgs/D64.png,materials/imgs/D76.png,materials/imgs/D34.png,random
54,3,18,p0xgkwosr3,materials/imgs/D83.png,materials/imgs/D24.png,materials/imgs/D102.png,random
29,29,20,p0xgkwosr3,materials/imgs/D46.png,materials/imgs/D46.png,materials/imgs/D26.png,check
53,17,54,p0xgkwosr3,materials/imgs/D82.png,materials/imgs/D83.png,materials/imgs/D22.png,validation
27,9,55,p0xgkwosr3,materials/imgs/D37.png,materials/imgs/D84.png,materials/imgs/D111.png,validation
51,48,47,p0xgkwosr3,materials/imgs/D80.png,materials/imgs/D78.png,materials/imgs/D77.png,random
22,23,51,p0xgkwosr3,materials/imgs/D3.png,materials/imgs/D32.png,materials/imgs/D80.png,random
18,25,34,p0xgkwosr3,materials/imgs/D24.png,materials/imgs/D52.png,materials/imgs/D35.png,random
